车牌号id1,车牌号id2,车牌类型1,车牌类型2,号牌种类,识别时间,上传时间,监测点id,进出口类型,车道id,车身颜色,车辆类型,车标,信息卡编码,违法类型,速度,前端id,行驶方向,图片张数,图片id1,图片id2,图片id3,图片id4,图片id5,前牌是否完成,后牌是否完成,前后牌是否一致,置信度,补传标志,方波长度,分区号,视频URL,保留字段,备用字段1,备用字段2,备用字段3
粤B|01ada19d10444a838f0b076ae43bea3e,,0,0,,2017-05-01 15:26:56,2017-05-01 15:27:10,02010042,0,2,,,,,,-1.00,,,2,20170501152656000201004221_9,20170501152656000201004222_9,,,,1,0,1,96,0,0,1,,Uf,,,
粤B|2869a739a8fba8e7e8dbfd1c47d1e10e,,0,0,,2017-05-01 15:26:59,2017-05-01 15:27:10,02010042,0,1,,,,,,-1.00,,,2,20170501152659000201004211_9,20170501152659000201004212_9,,,,1,0,1,95,0,0,1,,Uf,,,
粤B|c607cc92ecd078f2439d187751613678,,0,0,,2017-05-01 14:36:54,2017-05-01 15:27:11,20602106,0,2,,,,,,-1.00,,,2,20170501143654632060210621_9,20170501143654632060210622_9,,,,1,0,0,83,0,0,1,,Uf,,,
粤B|c26bbd511c99035d64c6f8b8e7de89fa,,0,0,,2017-05-01 15:26:51,2017-05-01 15:27:11,30606707,0,5,,,,,,-1.00,,,2,20170501152651283060670751_9,20170501152651283060670752_9,,,,1,0,0,67,0,0,1,,Uf,,,
粤B|0a88c5efa731ed11d52940b37721403e,,0,0,,2017-05-01 15:26:52,2017-05-01 15:27:11,02010036,0,1,,,,,,-1.00,,,2,20170501152652000201003611_9,20170501152652000201003612_9,,,,1,0,1,96,0,0,1,,Uf,,,
粤B|e4c16b769014ba51e03e4ebdf2489cef,,0,0,,2017-05-01 15:26:59,2017-05-01 15:27:11,02010036,0,2,,,,,,-1.00,,,2,20170501152659000201003621_9,20170501152659000201003622_9,,,,1,0,1,96,0,0,1,,Uf,,,
粤B|5ed4efc46d21ce05acdfe0f5508c6417,,0,0,,2017-05-01 15:27:01,2017-05-01 15:27:11,02010036,0,1,,,,,,-1.00,,,2,20170501152701000201003611_9,20170501152701000201003612_9,,,,1,0,1,95,0,0,1,,Uf,,,
粤B|57a1356b4e09188a7506d9b454d85fd9,,0,0,,2017-05-01 15:27:04,2017-05-01 15:27:11,02010036,0,1,,,,,,-1.00,,,2,20170501152704000201003611_9,20170501152704000201003612_9,,,,1,0,1,95,0,0,1,,Uf,,,
粤B|ce309eee54f5661a5cd0e5768f2d9f2f,,0,0,,2017-05-01 15:27:04,2017-05-01 15:27:11,02010039,0,3,,,,,,89.00,,,2,20170501152704000201003931_9,20170501152704000201003932_9,,,,1,0,1,98,0,0,1,,Uf,,,
粤S|afd0f16b4b17bd822963fc15bef2e7e5,,0,0,,2017-05-01 15:26:50,2017-05-01 15:27:12,20501804,0,3,,,,,,82.00,,,2,20170501152650002050180431_9,20170501152650002050180432_9,,,,1,0,1,97,0,0,1,,Uf,,,
粤B|1ea8f85905d994f6c0ea18d2fd725a64,,0,0,,2017-05-01 15:27:03,2017-05-01 15:27:12,10100211,0,3,,,,,,52.00,,,2,20170501152703001010021131_9,20170501152703001010021132_9,,,,1,0,1,98,0,0,1,,Uf,,,
粤B|99ea6fd53b6cfc988ab87fef7d530f1f,,0,0,,2017-05-01 15:27:04,2017-05-01 15:27:12,10100211,0,4,,,,,,61.00,,,2,20170501152704001010021141_9,20170501152704001010021142_9,,,,1,0,1,98,0,0,1,,Uf,,,
粤A|4b102a2506d4a258ae148bb7916d591d,,0,0,,2017-05-01 15:27:06,2017-05-01 15:27:12,02010037,0,2,,,,,,-1.00,,,2,20170501152706000201003721_9,20170501152706000201003722_9,,,,1,0,1,97,0,0,1,,Uf,,,
粤B|749e6691623c90994208d31d61eeda1e,,0,0,,2017-05-01 15:26:50,2017-05-01 15:27:12,20501802,0,1,,,,,,60.00,,,2,20170501152650002050180211_9,20170501152650002050180212_9,,,,1,0,1,93,0,0,1,,Uf,,,
粤B|73c7dbcb47de248f2bbe2241851ee840,,0,0,,2017-05-01 15:27:08,2017-05-01 15:27:12,02010040,0,1,,,,,,-1.00,,,2,20170501152708000201004011_9,20170501152708000201004012_9,,,,1,0,1,93,0,0,1,,Uf,,,
冀C|aeb5694d4a18fc4e142833bc23971b53,,0,0,,2017-05-01 15:27:07,2017-05-01 15:27:12,20400802,0,4,,,,,,-1.00,,,2,20170501152707042040080241_9,20170501152707042040080242_9,,,,1,0,1,99,0,0,1,,Uf,,,
粤S|6eac152b77be1560657ec2e157a1eac6,,0,0,,2017-05-01 15:26:55,2017-05-01 15:27:12,20602405,0,1,,,,,,55.91,,,2,20170501152655732060240511_9,20170501152655732060240512_9,,,,1,0,1,684,0,0,1,,Uf,,,
粤B|107864a6e0327ad24b5448ca5f89601a,,0,0,,2017-05-01 15:27:03,2017-05-01 15:27:12,20602405,0,1,,,,,,62.04,,,2,20170501152703202060240511_9,20170501152703202060240512_9,,,,1,0,1,673,0,0,1,,Uf,,,
粤S|54ca927bc1e487acaad56ca23ffddff1,,0,0,,2017-05-01 15:27:08,2017-05-01 15:27:12,20602405,0,1,,,,,,68.09,,,2,20170501152708382060240511_9,20170501152708382060240512_9,,,,1,0,1,690,0,0,1,,Uf,,,
粤B|fc2503c36d4999ee7c5ac5bc63d7dd0b,,0,0,,2017-05-01 15:26:59,2017-05-01 15:27:12,20400801,0,3,,,,,,-1.00,,,2,20170501152659002040080131_9,20170501152659002040080132_9,,,,1,0,1,98,0,0,1,,Uf,,,
粤B|2cc9db9e136904cb16af04037a604b81,,0,0,,2017-05-01 15:27:00,2017-05-01 15:27:12,20400801,0,2,,,,,,-1.00,,,2,20170501152700002040080121_9,20170501152700002040080122_9,,,,1,0,1,98,0,0,1,,Uf,,,
甘D|c07a7aa21a7f0d8fc00e4d53e2ec999b,,0,0,,2017-05-01 15:27:06,2017-05-01 15:27:12,02010039,0,1,,,,,,55.00,,,2,20170501152706000201003911_9,20170501152706000201003912_9,,,,1,0,1,96,0,0,1,,Uf,,,
粤F|f5c02e860b0df0cac5c04798e1a01167,,0,0,,2017-05-01 15:25:30,2017-05-01 15:27:12,20101816,0,1,,,,,,74.00,,,2,20170501152530922010181611_9,20170501152530922010181612_9,,,,1,0,0,0,1,0,1,,Uf,,,
粤N|71d85cdcb0e342ba3f0d1c7f41b5dfdc,,0,0,,2017-05-01 14:56:15,2017-05-01 15:27:12,20501810,0,6,,,,,,80.94,,,2,20170501145615192050181061_9,20170501145615192050181062_9,,,,1,0,1,686,1,0,1,,Uf,,,
粤S|22221df6ff5864b15b13ef3b1f4819a1,,0,0,,2017-05-01 15:27:09,2017-05-01 15:27:12,20602406,0,2,,,,,,49.82,,,2,20170501152709022060240621_9,20170501152709022060240622_9,,,,1,0,1,687,0,0,1,,Uf,,,
粤V|1710f9b758a3546fd2e4f506627e197c,,0,0,,2017-05-01 15:21:20,2017-05-01 15:27:12,20807202,0,2,,,其它,,,64.00,,,2,20170501152120272080720221_0_0_0_0_9,20170501152120272080720222_0_0_0_0_9,,,,1,0,0,0,1,0,1,,,,,
粤B|5ce7b1b75eb8ef65fe2c0a4dd323e665,,0,0,,2017-05-01 15:20:03,2017-05-01 15:27:12,20104403,0,2,,,其它,,,0.00,,,2,20170501152003462010440321_0_0_0_0_9,20170501152003462010440322_0_0_0_0_9,,,,1,0,0,0,1,0,1,,,,,
粤B|e1ff55d920bba21ec0b24775e87444b5,,2,0,,2017-05-01 15:21:10,2017-05-01 15:27:13,02010131,0,4,,,其它,,,51.00,,,1,20170501152110070201013141_0_0_0_0_9,,,,,1,0,0,0,1,0,1,,,,,
粤S|98841b97af71c456407292e02bfe515f,,0,0,,2017-05-01 15:26:47,2017-05-01 15:27:13,20501808,0,3,,,,,,65.45,,,2,20170501152647092050180831_9,20170501152647092050180832_9,,,,1,0,1,660,0,0,1,,Uf,,,
粤B|146531da85b2c1ec87b3a077283c873a,,0,0,,2017-05-01 15:27:03,2017-05-01 15:27:13,02010050,0,4,,,,,,-1.00,,,2,20170501152703000201005041_9,20170501152703000201005042_9,,,,1,0,1,97,0,0,1,,Uf,,,
粤B|9bfb30c3286c353e8397bc0074cfef50,,0,0,,2017-05-01 15:27:05,2017-05-01 15:27:13,02010050,0,2,,,,,,-1.00,,,2,20170501152705000201005021_9,20170501152705000201005022_9,,,,1,0,1,97,0,0,1,,Uf,,,
粤B|b086e7de5168f8ffead60856dd365b48,,0,0,,2017-05-01 15:26:55,2017-05-01 15:27:13,02010054,0,2,,,,,,-1.00,,,2,20170501152655000201005421_9,20170501152655000201005422_9,,,,1,0,1,97,0,0,1,,Uf,,,
粤B|f0804d618c76970f5a57cd17aa0743f1,,0,0,,2017-05-01 15:27:07,2017-05-01 15:27:13,02010052,0,1,,,,,,-1.00,,,2,20170501152707000201005211_9,20170501152707000201005212_9,,,,1,0,1,97,0,0,1,,Uf,,,
粤B|b2f990e18c7599cfb10c726da5f255f6,,0,0,,2017-05-01 15:26:57,2017-05-01 15:27:13,20501804,0,1,,,,,,85.00,,,2,20170501152657002050180411_9,20170501152657002050180412_9,,,,1,0,1,95,0,0,1,,Uf,,,
粤B|7eb4d57d036980ce832ee52570e96df1,,0,0,,2017-05-01 15:22:03,2017-05-01 15:27:15,10100403,0,2,,,,,,72.00,,,2,20170501152203241010040321_9,20170501152203681010040322_9,,,,1,0,0,1,1,0,1,,Uf,,,
粤J|e4d1d063856372fa8782164873610998,,0,0,,2017-05-01 15:27:10,2017-05-01 15:27:15,02010050,0,1,,,,,,-1.00,,,2,20170501152710000201005011_9,20170501152710000201005012_9,,,,1,0,1,97,0,0,1,,Uf,,,
粤B|39a12e2f4465383925b869fa03a569d5,,0,0,,2017-05-01 15:27:06,2017-05-01 15:27:15,02010054,0,2,,,,,,-1.00,,,2,20170501152706000201005421_9,20170501152706000201005422_9,,,,1,0,1,76,0,0,1,,Uf,,,
湘D|ed41caff1e564437ec9426cd835a5867,,0,0,,2017-05-01 15:26:49,2017-05-01 15:27:15,30606708,0,3,,,,,,-1.00,,,2,20170501152649443060670831_9,20170501152649443060670832_9,,,,1,0,0,75,0,0,1,,Uf,,,
粤B|691e47d03e21fcd941f5b5f1d8a6d71b,,0,0,,2017-05-01 15:27:04,2017-05-01 15:27:16,20504603,0,2,,,,,,119.00,,,2,20170501152704002050460321_9,20170501152704002050460322_9,,,,1,0,1,95,0,0,1,,Uf,,,
粤L|26ebe9c7a38ed1f437edd7bdd0ab8c36,,0,0,,2017-05-01 15:26:56,2017-05-01 15:27:16,20501802,0,2,,,,,,73.00,,,2,20170501152656002050180221_9,20170501152656002050180222_9,,,,1,0,1,93,0,0,1,,Uf,,,
粤B|0880fd3096bbf4c325f5a9517c23c5b5,,0,0,,2017-05-01 15:27:08,2017-05-01 15:27:16,20400801,0,1,,,,,,-1.00,,,2,20170501152708002040080111_9,20170501152708002040080112_9,,,,1,0,1,97,0,0,1,,Uf,,,
粤B|dabd8bcf8dcb5c84713f16d17b676c4d,,0,0,,2017-05-01 15:27:14,2017-05-01 15:27:16,02010021,0,3,,,,,,-1.00,,,2,20170501152714000201002131_9,20170501152714000201002132_9,,,,1,0,1,98,0,0,1,,Uf,,,
粤B|2f4079f073a548b9bf9c57408dd0c8b4,,1,0,,2017-05-01 15:27:12,2017-05-01 15:27:16,20501810,0,5,,,,,,84.97,,,2,20170501152712762050181051_9,20170501152712762050181052_9,,,,1,0,1,686,0,0,1,,Uf,,,
粤B|1c7b80a2cdae8570100116a02c9abb38,,0,0,,2017-05-01 15:20:33,2017-05-01 15:27:16,20104401,0,4,,,其它,,,74.00,,,2,20170501152033272010440141_0_0_0_0_9,20170501152033272010440142_0_0_0_0_9,,,,1,0,0,0,1,0,1,,,,,
粤S|e85af909815e1846d10ee1d95d8acbe9,,0,0,,2017-05-01 15:27:12,2017-05-01 15:27:16,20501810,0,3,,,,,,118.00,,,2,20170501152712102050181031_9,20170501152712102050181032_9,,,,1,0,1,687,0,0,1,,Uf,,,
粤B|2854832af29c0c26f8be73d4c4dd1bfc,,2,0,,2017-05-01 15:20:35,2017-05-01 15:27:16,20104404,0,4,,,其它,,,48.00,,,2,20170501152035442010440441_0_0_0_0_9,20170501152035442010440442_0_0_0_0_9,,,,1,0,0,0,1,0,1,,,,,
粤B|0c04b93747aa810da03a46f6e2ceaa32,,0,0,,2017-05-01 15:23:18,2017-05-01 15:27:16,02010056,0,2,,,,,,-1.00,,,2,20170501152318000201005621_9,20170501152318000201005622_9,,,,1,0,1,92,0,0,1,,Uf,,,
粤B|9bdcc310c9ee54d6d9d374bd1109ea98,,0,0,,2017-05-01 15:27:11,2017-05-01 15:27:16,02010052,0,1,,,,,,-1.00,,,2,20170501152711000201005211_9,20170501152711000201005212_9,,,,1,0,1,95,0,0,1,,Uf,,,
闽E|336e022d6f338cd138ae4c87c61f8b88,,0,0,,2017-05-01 15:26:48,2017-05-01 15:27:17,30606708,0,4,,,,,,-1.00,,,2,20170501152648443060670841_9,20170501152648443060670842_9,,,,1,0,0,55,0,0,1,,Uf,,,
粤B|c27a6876982333437a488f6ddaadb243,,0,0,,2017-05-01 15:27:08,2017-05-01 15:27:17,02010039,0,4,,,,,,86.00,,,2,20170501152708000201003941_9,20170501152708000201003942_9,,,,1,0,1,97,0,0,1,,Uf,,,
粤S|1aa3c614bae3888eb640891223ceb21c,,0,0,,2017-05-01 15:27:09,2017-05-01 15:27:17,20501802,0,2,,,,,,67.00,,,2,20170501152709002050180221_9,20170501152709002050180222_9,,,,1,0,1,94,0,0,1,,Uf,,,
粤H|9f9aadbfcb4aa0b81d1305c1686524fd,,0,0,,2017-05-01 14:25:20,2017-05-01 15:27:17,02010039,0,2,,,,,,111.00,,,2,20170501142520000201003921_9,20170501142520000201003922_9,,,,1,0,1,96,0,0,1,,Uf,,,
粤B|ce1c00f8b97c09ed43c28e5ebe7f1115,,0,0,,2017-05-01 15:19:43,2017-05-01 15:27:17,20104404,0,2,,,其它,,,180.00,,,2,20170501151943852010440421_0_0_0_0_9,20170501151943852010440422_0_0_0_0_9,,,,1,0,0,0,1,0,1,,,,,
粤B|b9666e4fec4e4bf55be8dd118ef6031a,,0,0,,2017-05-01 15:19:42,2017-05-01 15:27:17,20104403,0,3,,,其它,,,0.00,,,2,20170501151942512010440331_0_0_0_0_9,20170501151942512010440332_0_0_0_0_9,,,,1,0,0,0,1,0,1,,,,,
粤B|49b77024ce7916b5460318a0812e02e8,,0,0,,2017-05-01 15:22:17,2017-05-01 15:27:17,20501810,0,4,,,,,,127.00,,,2,20170501152217762050181041_9,20170501152217762050181042_9,,,,1,0,1,685,1,0,1,,Uf,,,
粤B|8616687d1b7a87aa37445c70a2c2e92a,,0,0,,2017-05-01 15:19:31,2017-05-01 15:27:17,20104403,0,3,,,其它,,,0.00,,,2,20170501151931962010440331_0_0_0_0_9,20170501151931962010440332_0_0_0_0_9,,,,1,0,0,0,1,0,1,,,,,
粤A|ba3120d0d4a62e330d246420c89ed481,,0,0,,2017-05-01 15:21:26,2017-05-01 15:27:17,20602403,0,1,,,其它,,,0.00,,,2,20170501152126322060240311_0_0_0_0_9,20170501152126322060240312_0_0_0_0_9,,,,1,0,0,0,1,0,1,,,,,
粤B|917d2e078e0c4732894c08fccaa42568,,0,0,,2017-05-01 15:19:43,2017-05-01 15:27:19,20104403,0,3,,,其它,,,0.00,,,2,20170501151943712010440331_0_0_0_0_9,20170501151943712010440332_0_0_0_0_9,,,,1,0,0,0,1,0,1,,,,,
粤B|79cba45bbf1959b17c4e8d2fb1a6b5e2,,0,0,,2017-05-01 15:19:35,2017-05-01 15:27:19,20104403,0,1,,,其它,,,0.00,,,2,20170501151935542010440311_0_0_0_0_9,20170501151935542010440312_0_0_0_0_9,,,,1,0,0,0,1,0,1,,,,,
粤B|103532b4798fac58968478ae89f93adc,,0,0,,2017-05-01 15:27:03,2017-05-01 15:27:19,02010042,0,2,,,,,,-1.00,,,2,20170501152703000201004221_9,20170501152703000201004222_9,,,,1,0,1,90,0,0,1,,Uf,,,
粤B|10068b2124b6b124f79616c77d6e9886,,0,0,,2017-05-01 15:24:53,2017-05-01 15:27:19,20501809,0,3,,,,,,40.64,,,2,20170501152453132050180931_9,20170501152453132050180932_9,,,,1,0,1,671,0,0,1,,Uf,,,
粤B|491349cffae56dd3159dc186bd4b8534,,2,0,,2017-05-01 15:27:14,2017-05-01 15:27:20,30606709,0,5,,,,,,-1.00,,,2,20170501152714253060670951_9,20170501152714253060670952_9,,,,1,0,0,100,0,0,1,,Uf,,,
粤B|72eff6903bab9a58eb100a63f08dd554,,0,0,,2017-05-01 15:27:14,2017-05-01 15:27:20,30606707,0,2,,,,,,-1.00,,,2,20170501152714293060670721_9,20170501152714293060670722_9,,,,1,0,0,100,0,0,1,,Uf,,,
粤A|1c1910f33e69038e3913ee34e204cea1,,0,0,,2017-05-01 15:27:16,2017-05-01 15:27:20,20501804,0,1,,,,,,81.00,,,2,20170501152716002050180411_9,20170501152716002050180412_9,,,,1,0,1,96,0,0,1,,Uf,,,
粤B|5acf990c27ff14e14203a5bdcc80e068,,0,0,,2017-05-01 15:27:09,2017-05-01 15:27:20,10100205,0,3,,,,,,68.00,,,2,20170501152709131010020531_9,20170501152709211010020532_9,,,,1,0,1,96,0,0,1,,Uf,,,
粤B|af996a99dd3127d4983ffc6d638163ae,,0,0,,2017-05-01 15:21:31,2017-05-01 15:27:20,20602403,0,3,,,其它,,,98.00,,,2,20170501152131762060240331_0_0_0_0_9,20170501152131762060240332_0_0_0_0_9,,,,1,0,0,0,1,0,1,,,,,
粤B|4e3cd9db26e7712714386e00f3b68d1a,,0,0,,2017-05-01 15:21:20,2017-05-01 15:27:20,20204001,0,2,,,其它,,,0.00,,,2,20170501152120652020400121_0_0_0_0_9,20170501152120652020400122_0_0_0_0_9,,,,1,0,0,0,1,0,1,,,,,
粤B|37d2f922c42a326253fef1ebc1f5d597,,0,0,,2017-05-01 15:20:48,2017-05-01 15:27:20,20104401,0,3,,,其它,,,60.00,,,2,20170501152048242010440131_0_0_0_0_9,20170501152048242010440132_0_0_0_0_9,,,,1,0,0,0,1,0,1,,,,,
粤B|d9a981b31596b3df4a178e3c661fa962,,1,0,,2017-05-01 14:17:00,2017-05-01 15:27:20,20507302,0,2,,,,,,-1.00,,,2,20170501141700462050730221_9,20170501141700462050730222_9,,,,1,0,0,100,0,0,1,,Uf,,,
粤B|c58e3698c6c84a8aac971d674d4f4865,,0,0,,2017-05-01 15:27:11,2017-05-01 15:27:20,02010038,0,2,,,,,,-1.00,,,2,20170501152711000201003821_9,20170501152711000201003822_9,,,,1,0,1,97,0,0,1,,Uf,,,
粤B|749ca3ab60d6b474ef24ba814dab6310,,0,0,,2017-05-01 15:26:58,2017-05-01 15:27:20,20605002,0,3,,,,,,-1.00,,,2,20170501152658002060500231_9,20170501152658002060500232_9,,,,1,0,1,680,0,0,1,,Uf,,,
粤B|da20980c46ce1516df95db6c057b680d,,0,0,,2017-05-01 15:23:41,2017-05-01 15:27:20,20605002,0,3,,,,,,-1.00,,,2,20170501152341002060500231_9,20170501152341002060500232_9,,,,1,0,1,678,1,0,1,,Uf,,,
粤B|9af1164804781845704c90d792b20f49,,0,0,,2017-05-01 15:26:51,2017-05-01 15:27:20,02010036,0,4,,,,,,-1.00,,,2,20170501152651000201003641_9,20170501152651000201003642_9,,,,1,0,1,92,0,0,1,,Uf,,,
粤B|871a7b5275db1eada39a040474f20aac,,0,0,,2017-05-01 15:27:11,2017-05-01 15:27:20,02010036,0,1,,,,,,-1.00,,,2,20170501152711000201003611_9,20170501152711000201003612_9,,,,1,0,1,94,0,0,1,,Uf,,,
粤S|3405b19c34ffe07069d97eb34a7354c7,,0,0,,2017-05-01 15:14:35,2017-05-01 15:27:20,20501809,0,1,,,,,,37.34,,,2,20170501151435872050180911_9,20170501151435872050180912_9,,,,1,0,1,684,1,0,1,,Uf,,,
粤B|9d8f9e6618e499a0c0bde6f2563cb131,,0,0,,2017-05-01 15:27:14,2017-05-01 15:27:20,02010048,0,1,,,,,,-1.00,,,2,20170501152714000201004811_9,20170501152714000201004812_9,,,,1,0,1,96,0,0,1,,Uf,,,
粤B|89d721ef58313834aa98ee66b1246f7e,,0,0,,2017-05-01 15:27:16,2017-05-01 15:27:21,20400801,0,2,,,,,,-1.00,,,2,20170501152716002040080121_9,20170501152716002040080122_9,,,,1,0,1,98,0,0,1,,Uf,,,
粤B|f6f550f8a497c31e48b4d71a90991207,,0,0,,2017-05-01 14:35:54,2017-05-01 15:27:21,02010021,0,2,,,,,,-1.00,,,2,20170501143554000201002121_9,20170501143554000201002122_9,,,,1,0,1,95,1,0,1,,Uf,,,
粤B|9bc76a1597177dec20e671a7ebfde28b,,0,0,,2017-05-01 15:20:43,2017-05-01 15:27:21,20104401,0,3,,,其它,,,59.00,,,2,20170501152043032010440131_0_0_0_0_9,20170501152043032010440132_0_0_0_0_9,,,,1,0,0,0,1,0,1,,,,,
粤B|62263d984e16354afe3115ffa47d34fd,,0,0,,2017-05-01 15:21:29,2017-05-01 15:27:21,20602403,0,2,,,其它,,,0.00,,,2,20170501152129602060240321_0_0_0_0_9,20170501152129602060240322_0_0_0_0_9,,,,1,0,0,0,1,0,1,,,,,
粤B|63bc80fd2282cfaa29961c5688cf85e4,,0,0,,2017-05-01 15:20:41,2017-05-01 15:27:21,20104402,0,3,,,其它,,,112.00,,,2,20170501152041322010440231_0_0_0_0_9,20170501152041322010440232_0_0_0_0_9,,,,1,0,0,0,1,0,1,,,,,
粤B|dd1300c7defd338f9a0ea50e31a195ad,,0,0,,2017-05-01 15:25:19,2017-05-01 15:27:21,02010042,0,4,,,,,,-1.00,,,2,20170501152519000201004241_9,20170501152519000201004242_9,,,,1,0,1,94,0,0,1,,Uf,,,
粤B|40bd679ec3f36046f0f4ee99d5947c5b,,2,0,,2017-05-01 15:25:50,2017-05-01 15:27:21,10100211,0,5,,,,,,35.00,,,2,20170501152550001010021151_9,20170501152550001010021152_9,,,,1,0,1,98,1,0,1,,Uf,,,
粤B|9fb749a123660c90e98662ec7f34cb2f,,0,0,,2017-05-01 15:27:13,2017-05-01 15:27:22,20501809,0,2,,,,,,40.86,,,2,20170501152713462050180921_9,20170501152713462050180922_9,,,,1,0,1,639,0,0,1,,Uf,,,
粤P|3e3bc2fc9fa3552d9c118c80179072b6,,0,0,,2017-05-01 15:27:08,2017-05-01 15:27:22,20501805,0,1,,,,,,0.00,,,2,20170501152708542050180511_9,20170501152708582050180512_9,,,,1,0,1,95,0,0,1,,Uf,,,
粤S|cc1c7d7fd1249ba27bb64c897a27eb64,,0,0,,2017-05-01 15:22:17,2017-05-01 15:27:22,20501808,0,3,,,,,,60.00,,,2,20170501152217442050180831_9,20170501152217442050180832_9,,,,1,0,1,660,1,0,1,,Uf,,,
粤B|484c3593198291444a7bcbdfd2a6daa2,,0,0,,2017-05-01 15:27:14,2017-05-01 15:27:22,02010040,0,1,,,,,,-1.00,,,2,20170501152714000201004011_9,20170501152714000201004012_9,,,,1,0,1,97,0,0,1,,Uf,,,
粤B|31055d3818d2e33e9a6339f718b43390,,0,0,,2017-05-01 15:24:41,2017-05-01 15:27:22,20602405,0,3,,,,,,0.00,,,2,20170501152441142060240531_9,20170501152441142060240532_9,,,,1,0,1,685,1,0,1,,Uf,,,
粤B|247af107b6784afaee5828e36c10b64a,,0,0,,2017-05-01 15:27:11,2017-05-01 15:27:22,20504601,0,2,,,,,,69.00,,,2,20170501152711262050460121_9,20170501152711262050460122_9,,,,1,0,1,95,0,0,1,,Uf,,,
闽A|9d646177e41f44e2ad4fe00129b0b2bc,,0,0,,2017-05-01 15:27:13,2017-05-01 15:27:22,02010047,0,1,,,,,,-1.00,,,2,20170501152713000201004711_9,20170501152713000201004712_9,,,,1,0,1,95,0,0,1,,Uf,,,
粤S|a01860d2cd965b6843e1cdcfbbefefa0,,0,0,,2017-05-01 15:27:17,2017-05-01 15:27:22,02010048,0,2,,,,,,-1.00,,,2,20170501152717000201004821_9,20170501152717000201004822_9,,,,1,0,1,96,0,0,1,,Uf,,,
粤B|32598705f013e6f51334d569212110e0,,0,0,,2017-05-01 15:27:16,2017-05-01 15:27:22,02010056,0,2,,,,,,-1.00,,,2,20170501152716000201005621_9,20170501152716000201005622_9,,,,1,0,1,91,0,0,1,,Uf,,,
浙F|c26964646b77ce9fc98790e27cadc413,,2,0,,2017-05-01 14:16:55,2017-05-01 15:27:22,02010054,0,4,,,,,,-1.00,,,2,20170501141655000201005441_9,20170501141655000201005442_9,,,,1,0,1,69,0,0,1,,Uf,,,
粤L|59f55f9d7d7b6b520029d5be89711abe,,0,0,,2017-05-01 15:22:58,2017-05-01 15:27:22,02010052,0,1,,,,,,-1.00,,,2,20170501152258000201005211_9,20170501152258000201005212_9,,,,1,0,1,95,0,0,1,,Uf,,,
粤T|78880788d37a1c0076b2bad7ff1db524,,0,0,,2017-05-01 14:29:04,2017-05-01 15:27:22,20602104,0,3,,,,,,-1.00,,,2,20170501142904852060210431_9,20170501142904852060210432_9,,,,1,0,0,82,0,0,1,,Uf,,,
粤B|0831fb7711d868d8ac35c77d05791611,,0,0,,2017-05-01 15:27:15,2017-05-01 15:27:28,10100211,0,1,,,,,,47.00,,,2,20170501152715001010021111_9,20170501152715001010021112_9,,,,1,0,1,98,0,0,1,,Uf,,,
粤A|1063479f6d8d8c448d49159f8b3383b6,,0,0,,2017-05-01 15:27:22,2017-05-01 15:27:29,02010043,0,2,,,,,,-1.00,,,2,20170501152722000201004321_9,20170501152722000201004322_9,,,,1,0,1,94,0,0,1,,Uf,,,
粤S|8ed41e0d584e5fe8291dde5e0620dd2d,,0,0,,2017-05-01 15:27:23,2017-05-01 15:27:29,20501809,0,1,,,,,,38.72,,,2,20170501152723852050180911_9,20170501152723852050180912_9,,,,1,0,1,678,0,0,1,,Uf,,,
粤P|510430f1b2b10833eff1c21ad5d50e98,,0,0,,2017-05-01 15:26:47,2017-05-01 15:27:29,30606702,0,5,,,,,,55.00,,,2,20170501152647173060670251_9,20170501152647173060670252_9,,,,1,0,1,95,0,0,1,,Uf,,,
粤S|1faa23e3c287cd057f2e9f6e2572a1f4,,0,0,,2017-05-01 15:27:20,2017-05-01 15:27:29,20602405,0,3,,,,,,87.00,,,2,20170501152720162060240531_9,20170501152720162060240532_9,,,,1,0,1,686,0,0,1,,Uf,,,
粤B|7dbe5a58758516dbce9969a798dfb517,,0,0,,2017-05-01 15:26:23,2017-05-01 15:27:29,20101813,0,1,,,,,,85.00,,,2,20170501152623002010181311_9,20170501152623002010181312_9,,,,1,0,1,94,0,0,1,,Uf,,,
粤J|1aa53e78f439e2a53ce66d9b520679c3,,0,0,,2017-05-01 15:27:05,2017-05-01 15:27:29,20501808,0,1,,,,,,0.00,,,2,20170501152705812050180811_9,20170501152705812050180812_9,,,,1,0,1,666,1,0,1,,Uf,,,
粤B|8ef82ace89a8ef3f996b9043528fc3af,,2,0,,2017-05-01 15:23:16,2017-05-01 15:27:29,02010047,0,3,,,,,,-1.00,,,2,20170501152316000201004731_9,20170501152316000201004732_9,,,,1,0,1,83,0,0,1,,Uf,,,
No|6bb6c6594f5cb1a5700698e9a7d72619,,13,0,,2017-05-01 15:22:56,2017-05-01 15:27:29,02010048,0,2,,,,,,-1.00,,,2,20170501152256000201004821_9,20170501152256000201004822_9,,,,0,0,1,0,0,0,1,,Uf,,,
粤B|e80a86f78c7ff33a3d738b7b5d0a535d,,0,0,,2017-05-01 15:27:19,2017-05-01 15:27:29,02010054,0,4,,,,,,-1.00,,,2,20170501152719000201005441_9,20170501152719000201005442_9,,,,1,0,1,88,0,0,1,,Uf,,,
