监测点id,方向,卡口经度,卡口纬度,2017-05-03 00:00:00-2017-05-03 00:30:00,2017-05-03 00:30:00-2017-05-03 01:00:00,2017-05-03 01:00:00-2017-05-03 01:30:00,2017-05-03 01:30:00-2017-05-03 02:00:00,2017-05-03 02:00:00-2017-05-03 02:30:00,2017-05-03 02:30:00-2017-05-03 03:00:00,2017-05-03 03:00:00-2017-05-03 03:30:00,2017-05-03 03:30:00-2017-05-03 04:00:00,2017-05-03 04:00:00-2017-05-03 04:30:00,2017-05-03 04:30:00-2017-05-03 05:00:00,2017-05-03 05:00:00-2017-05-03 05:30:00,2017-05-03 05:30:00-2017-05-03 06:00:00,2017-05-03 06:00:00-2017-05-03 06:30:00,2017-05-03 06:30:00-2017-05-03 07:00:00,2017-05-03 07:00:00-2017-05-03 07:30:00,2017-05-03 07:30:00-2017-05-03 08:00:00,2017-05-03 08:00:00-2017-05-03 08:30:00,2017-05-03 08:30:00-2017-05-03 09:00:00,2017-05-03 09:00:00-2017-05-03 09:30:00,2017-05-03 09:30:00-2017-05-03 10:00:00,2017-05-03 10:00:00-2017-05-03 10:30:00,2017-05-03 10:30:00-2017-05-03 11:00:00,2017-05-03 11:00:00-2017-05-03 11:30:00,2017-05-03 11:30:00-2017-05-03 12:00:00,2017-05-03 12:00:00-2017-05-03 12:30:00,2017-05-03 12:30:00-2017-05-03 13:00:00,2017-05-03 13:00:00-2017-05-03 13:30:00,2017-05-03 13:30:00-2017-05-03 14:00:00,2017-05-03 14:00:00-2017-05-03 14:30:00,2017-05-03 14:30:00-2017-05-03 15:00:00,2017-05-03 15:00:00-2017-05-03 15:30:00,2017-05-03 15:30:00-2017-05-03 16:00:00,2017-05-03 16:00:00-2017-05-03 16:30:00,2017-05-03 16:30:00-2017-05-03 17:00:00,2017-05-03 17:00:00-2017-05-03 17:30:00,2017-05-03 18:00:00-2017-05-03 18:30:00,2017-05-03 18:30:00-2017-05-03 19:00:00,2017-05-03 19:00:00-2017-05-03 19:30:00,2017-05-03 19:30:00-2017-05-03 20:00:00,2017-05-03 20:00:00-2017-05-03 20:30:00,2017-05-03 20:30:00-2017-05-03 21:00:00,2017-05-03 21:00:00-2017-05-03 21:30:00,2017-05-03 21:30:00-2017-05-03 22:00:00,2017-05-03 22:00:00-2017-05-03 22:30:00,2017-05-03 22:30:00-2017-05-03 23:00:00,2017-05-03 23:00:00-2017-05-03 23:30:00,2017-05-03 23:30:00-2017-05-04 00:00:00
2010009,西行,113.9525,22.523611,171.0,129.0,118.0,78.0,70.0,67.0,59.0,49.0,30.0,48.0,44.0,42.0,95.0,184.0,370.0,676.0,837.0,898.0,874.0,848.0,812.0,771.0,719.0,699.0,107.0,0.0,0.0,0.0,1292.0,2732.0,830.0,746.0,802.0,831.0,807.0,858.0,782.0,647.0,564.0,612.0,627.0,594.0,570.0,530.0,403.0,306.0,199.0
20104402,西往东,113.995833,22.589167,554.0,432.0,425.0,331.0,274.0,274.0,209.0,223.0,220.0,188.0,273.0,414.0,644.0,1020.0,1502.0,1679.0,1715.0,1612.0,974.0,1167.0,492.0,867.0,2508.0,1548.0,1537.0,1493.0,1584.0,1671.0,1210.0,459.0,1609.0,1393.0,1476.0,1674.0,1668.0,1653.0,1881.0,2020.0,1683.0,1800.0,1647.0,1599.0,1579.0,1470.0,1330.0,967.0,792.0
2010008,西行,113.960836,22.522978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010381,西往东,0.0,0.0,6.0,4.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,6.0,15.0,12.0,15.0,3.0,14.0,27.0,12.0,6.0,10.0,15.0,5.0,0.0,0.0,0.0,21.0,52.0,16.0,26.0,11.0,11.0,20.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20301815,北往南,113.942019,22.565039,318.0,261.0,245.0,210.0,157.0,139.0,80.0,64.0,84.0,49.0,59.0,116.0,211.0,315.0,675.0,1483.0,1750.0,1492.0,531.0,74.0,38.0,78.0,104.0,592.0,1772.0,1629.0,2462.0,1241.0,321.0,46.0,81.0,98.0,252.0,553.0,603.0,1783.0,1635.0,1130.0,1053.0,964.0,975.0,928.0,959.0,779.0,672.0,721.0,580.0
10300607,东往西,113.957828,22.543667,2.0,6.0,6.0,3.0,1.0,3.0,2.0,0.0,2.0,1.0,3.0,2.0,1.0,1.0,6.0,21.0,25.0,21.0,11.0,19.0,35.0,13.0,10.0,6.0,3.0,0.0,0.0,0.0,21.0,63.0,17.0,22.0,20.0,21.0,19.0,13.0,11.0,12.0,13.0,13.0,7.0,17.0,9.0,13.0,10.0,11.0,9.0
2010051,西行,113.97985,22.561631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10301101,南往北,113.924444,22.530019,8.0,6.0,6.0,7.0,7.0,0.0,7.0,2.0,1.0,1.0,3.0,1.0,6.0,12.0,3.0,8.0,9.0,17.0,10.0,9.0,11.0,12.0,10.0,5.0,3.0,0.0,0.0,0.0,13.0,43.0,7.0,6.0,10.0,6.0,12.0,10.0,22.0,12.0,20.0,18.0,22.0,14.0,14.0,21.0,25.0,22.0,13.0
10300201,东往西,113.960719,22.556511,1952.0,1946.0,1882.0,1655.0,1792.0,1683.0,1822.0,1714.0,1581.0,1821.0,1575.0,3022.0,4389.0,5073.0,6098.0,6915.0,6331.0,6074.0,1880.0,717.0,375.0,746.0,1200.0,1916.0,3955.0,3655.0,5623.0,3206.0,1119.0,598.0,1123.0,892.0,1144.0,1670.0,2172.0,5147.0,5644.0,3178.0,3247.0,3282.0,3133.0,3238.0,3225.0,2912.0,2511.0,2341.0,2171.0
2010052,东行,113.980194,22.561253,191.0,170.0,117.0,122.0,90.0,84.0,77.0,66.0,50.0,60.0,62.0,72.0,152.0,402.0,980.0,1314.0,1435.0,1150.0,889.0,901.0,715.0,765.0,821.0,696.0,563.0,516.0,571.0,727.0,749.0,802.0,781.0,708.0,838.0,817.0,780.0,743.0,639.0,516.0,543.0,566.0,526.0,629.0,466.0,466.0,443.0,333.0,252.0
10300602,西往东,113.930419,22.542983,391.0,350.0,246.0,223.0,172.0,155.0,122.0,119.0,102.0,90.0,123.0,205.0,288.0,611.0,1244.0,2011.0,1954.0,2097.0,1942.0,1586.0,1502.0,1323.0,1196.0,1052.0,171.0,0.0,0.0,0.0,1951.0,4590.0,1407.0,1306.0,1040.0,734.0,324.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10300207,东往西,113.960719,22.556511,3810.0,3588.0,3714.0,3604.0,3600.0,3678.0,3678.0,2325.0,329.0,397.0,459.0,556.0,805.0,1286.0,1939.0,2322.0,2157.0,2199.0,1092.0,758.0,483.0,476.0,940.0,1547.0,3515.0,3322.0,4839.0,2589.0,1046.0,558.0,891.0,809.0,857.0,1398.0,1702.0,4648.0,5976.0,4904.0,4959.0,5107.0,4749.0,4702.0,4329.0,4375.0,3917.0,4134.0,3900.0
10300501,东往西,113.928855,22.524808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10300213,东往西,113.983494,22.558397,729.0,677.0,536.0,499.0,526.0,479.0,409.0,489.0,478.0,418.0,555.0,646.0,604.0,965.0,1565.0,1602.0,1325.0,797.0,1254.0,1067.0,1039.0,1131.0,1433.0,1298.0,348.0,0.0,0.0,0.0,2782.0,6530.0,1673.0,1647.0,1503.0,775.0,410.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010049,东行,113.931592,22.571494,130.0,105.0,97.0,85.0,91.0,80.0,50.0,69.0,22.0,18.0,24.0,34.0,61.0,138.0,273.0,344.0,412.0,439.0,187.0,97.0,49.0,76.0,121.0,196.0,250.0,173.0,211.0,197.0,107.0,68.0,105.0,96.0,221.0,199.0,256.0,510.0,469.0,412.0,306.0,292.0,291.0,282.0,245.0,223.0,188.0,146.0,110.0
10306101,南往北,113.904975,22.547833,539.0,432.0,377.0,373.0,366.0,322.0,345.0,332.0,355.0,358.0,361.0,519.0,700.0,1084.0,2099.0,2641.0,2476.0,2146.0,2095.0,2112.0,1830.0,1602.0,1469.0,1412.0,266.0,0.0,0.0,0.0,2649.0,6570.0,1695.0,1679.0,1364.0,1080.0,479.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010055,南行,113.927669,22.505644,162.0,87.0,86.0,73.0,55.0,36.0,36.0,47.0,39.0,31.0,33.0,40.0,52.0,108.0,245.0,408.0,404.0,394.0,434.0,460.0,506.0,501.0,425.0,401.0,370.0,320.0,278.0,374.0,488.0,546.0,524.0,508.0,572.0,545.0,507.0,631.0,621.0,529.0,445.0,460.0,427.0,438.0,391.0,366.0,260.0,229.0,150.0
2010050,西行,113.931592,22.571494,105.0,104.0,72.0,78.0,48.0,55.0,51.0,37.0,37.0,58.0,63.0,87.0,120.0,203.0,456.0,617.0,626.0,689.0,703.0,673.0,715.0,643.0,487.0,451.0,385.0,340.0,409.0,534.0,608.0,632.0,575.0,643.0,627.0,635.0,602.0,534.0,464.0,407.0,395.0,353.0,350.0,328.0,279.0,271.0,194.0,191.0,139.0
10300202,西往东,113.957739,22.556367,1214.0,1002.0,854.0,743.0,668.0,561.0,486.0,447.0,416.0,506.0,585.0,841.0,1198.0,1812.0,3067.0,3673.0,3281.0,3094.0,3394.0,3666.0,3522.0,3331.0,3285.0,3192.0,494.0,0.0,0.0,0.0,5481.0,13692.0,2499.0,2423.0,2084.0,1658.0,965.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010402,东行,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010047,南行,113.918417,22.505892,243.0,178.0,165.0,135.0,133.0,119.0,49.0,70.0,48.0,59.0,75.0,112.0,174.0,332.0,646.0,799.0,800.0,878.0,819.0,845.0,685.0,771.0,782.0,635.0,567.0,588.0,523.0,678.0,748.0,776.0,736.0,716.0,788.0,716.0,688.0,693.0,678.0,647.0,582.0,608.0,599.0,544.0,536.0,519.0,421.0,318.0,277.0
2010048,北行,113.918417,22.505892,251.0,193.0,162.0,108.0,99.0,92.0,76.0,68.0,56.0,51.0,69.0,124.0,153.0,355.0,593.0,729.0,722.0,646.0,687.0,656.0,619.0,688.0,645.0,635.0,591.0,539.0,546.0,631.0,671.0,690.0,672.0,653.0,747.0,673.0,705.0,692.0,612.0,531.0,551.0,599.0,570.0,582.0,555.0,555.0,420.0,315.0,282.0
10300505,东往西,113.960836,22.522978,794.0,629.0,486.0,320.0,351.0,278.0,219.0,205.0,139.0,170.0,161.0,158.0,278.0,545.0,1214.0,2329.0,3021.0,2995.0,2836.0,2508.0,2395.0,2319.0,2327.0,2197.0,355.0,0.0,0.0,0.0,3555.0,9226.0,2683.0,2733.0,2193.0,1548.0,763.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2010404,西行,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010072,东行,114.319455,22.601795,129.0,92.0,116.0,92.0,70.0,65.0,62.0,40.0,57.0,60.0,66.0,122.0,145.0,240.0,525.0,654.0,749.0,787.0,885.0,946.0,896.0,909.0,832.0,706.0,122.0,0.0,0.0,0.0,1326.0,3003.0,820.0,758.0,698.0,682.0,657.0,545.0,477.0,415.0,435.0,384.0,379.0,372.0,335.0,314.0,298.0,218.0,200.0
2010070,西行,114.1642,22.3521,44.0,33.0,32.0,45.0,18.0,16.0,8.0,5.0,11.0,9.0,10.0,6.0,18.0,37.0,53.0,58.0,58.0,59.0,88.0,79.0,82.0,113.0,119.0,144.0,30.0,0.0,0.0,0.0,204.0,467.0,129.0,157.0,138.0,175.0,171.0,184.0,132.0,117.0,95.0,88.0,98.0,97.0,82.0,98.0,70.0,85.0,71.0
2010408,东行,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010403,东行,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010074,西行,114.178889,22.559106,90.0,77.0,46.0,45.0,47.0,36.0,21.0,18.0,16.0,9.0,0.0,31.0,57.0,251.0,529.0,557.0,462.0,411.0,379.0,338.0,302.0,309.0,287.0,276.0,40.0,0.0,0.0,0.0,504.0,1207.0,279.0,305.0,270.0,211.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20400803,西往东,114.272933,22.591336,2.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,0.0,3.0,0.0,7.0,7.0,10.0,9.0,22.0,24.0,33.0,22.0,26.0,31.0,25.0,28.0,15.0,6.0,0.0,0.0,0.0,31.0,99.0,15.0,23.0,13.0,20.0,17.0,19.0,19.0,14.0,14.0,11.0,7.0,9.0,10.0,10.0,9.0,5.0,10.0
20400802,西往东,114.22895,22.567286,171.0,142.0,109.0,105.0,68.0,74.0,57.0,49.0,58.0,51.0,69.0,98.0,145.0,352.0,626.0,865.0,1274.0,1230.0,854.0,1008.0,587.0,768.0,1174.0,1885.0,750.0,765.0,742.0,941.0,932.0,615.0,1002.0,892.0,1529.0,1214.0,971.0,816.0,765.0,677.0,637.0,574.0,560.0,601.0,533.0,515.0,438.0,321.0,286.0
2010409,西行,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20400804,东往西,114.272933,22.591336,4.0,3.0,4.0,1.0,3.0,2.0,2.0,3.0,0.0,3.0,2.0,2.0,4.0,10.0,13.0,8.0,12.0,17.0,15.0,14.0,13.0,19.0,19.0,24.0,0.0,0.0,0.0,0.0,34.0,81.0,24.0,28.0,22.0,27.0,30.0,31.0,24.0,20.0,27.0,17.0,21.0,13.0,9.0,16.0,6.0,7.0,9.0
10403701,西行,114.219667,22.557289,69.0,39.0,44.0,30.0,33.0,26.0,13.0,28.0,9.0,1.0,3.0,1.0,48.0,159.0,216.0,231.0,216.0,251.0,281.0,233.0,267.0,244.0,245.0,215.0,38.0,0.0,0.0,0.0,367.0,1009.0,267.0,250.0,209.0,168.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010073,西行,114.319482,22.607537,158.0,161.0,127.0,92.0,94.0,78.0,79.0,40.0,48.0,57.0,69.0,90.0,141.0,250.0,322.0,388.0,454.0,515.0,460.0,520.0,241.0,344.0,634.0,1312.0,811.0,639.0,696.0,791.0,608.0,419.0,814.0,564.0,861.0,1796.0,1878.0,1212.0,1075.0,782.0,807.0,762.0,648.0,580.0,473.0,357.0,303.0,235.0,236.0
20400806,西往东,114.295569,22.600992,196.0,150.0,155.0,121.0,91.0,98.0,84.0,64.0,85.0,76.0,92.0,142.0,205.0,379.0,851.0,827.0,1096.0,1231.0,1188.0,1261.0,1203.0,1178.0,1104.0,1045.0,174.0,0.0,0.0,0.0,1679.0,4217.0,1127.0,1089.0,826.0,535.0,287.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010410,北行,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010407,西行,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30603601,西往东,114.334206,22.602939,3.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,4.0,2.0,6.0,5.0,11.0,21.0,17.0,17.0,16.0,12.0,10.0,11.0,1.0,0.0,0.0,0.0,23.0,45.0,9.0,8.0,7.0,8.0,13.0,4.0,5.0,7.0,7.0,2.0,7.0,2.0,6.0,4.0,2.0,4.0,1.0
2010071,东行,114.219667,22.557289,47.0,63.0,44.0,42.0,36.0,24.0,21.0,16.0,17.0,13.0,24.0,26.0,42.0,52.0,118.0,226.0,240.0,262.0,229.0,220.0,194.0,203.0,214.0,179.0,33.0,0.0,0.0,0.0,326.0,700.0,203.0,167.0,224.0,181.0,178.0,180.0,187.0,170.0,183.0,164.0,160.0,142.0,136.0,160.0,125.0,106.0,65.0
20400805,西往东,114.283631,22.590239,197.0,154.0,149.0,115.0,84.0,92.0,84.0,59.0,82.0,71.0,93.0,146.0,209.0,402.0,816.0,832.0,1078.0,1226.0,1194.0,1275.0,1231.0,1182.0,1094.0,1053.0,172.0,0.0,0.0,0.0,1630.0,4255.0,1093.0,1084.0,827.0,530.0,259.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010069,东行,114.1642,22.3521,16.0,18.0,21.0,15.0,10.0,6.0,4.0,5.0,5.0,6.0,7.0,7.0,12.0,19.0,24.0,51.0,45.0,49.0,92.0,87.0,89.0,84.0,89.0,63.0,13.0,0.0,0.0,0.0,146.0,369.0,99.0,107.0,76.0,86.0,88.0,58.0,54.0,43.0,57.0,79.0,77.0,66.0,69.0,53.0,50.0,40.0,29.0
20400801,东往西,114.22895,22.567286,170.0,171.0,146.0,104.0,85.0,77.0,69.0,63.0,67.0,52.0,73.0,77.0,171.0,357.0,844.0,815.0,738.0,784.0,696.0,915.0,536.0,703.0,1066.0,769.0,702.0,755.0,773.0,1044.0,1075.0,750.0,1220.0,1003.0,1734.0,1641.0,1435.0,1521.0,1180.0,838.0,901.0,849.0,713.0,658.0,570.0,478.0,414.0,360.0,250.0
2010306,南行,113.820376,22.698662,5.0,1.0,3.0,2.0,2.0,0.0,3.0,1.0,1.0,0.0,0.0,3.0,0.0,3.0,6.0,7.0,4.0,7.0,13.0,10.0,31.0,16.0,15.0,10.0,1.0,0.0,0.0,0.0,10.0,25.0,10.0,9.0,7.0,21.0,8.0,6.0,7.0,2.0,4.0,10.0,8.0,7.0,7.0,6.0,5.0,3.0,1.0
2010305,北行,113.820699,22.698466,5.0,5.0,10.0,3.0,1.0,5.0,1.0,0.0,2.0,2.0,3.0,2.0,3.0,1.0,6.0,3.0,5.0,2.0,8.0,6.0,12.0,10.0,10.0,4.0,0.0,0.0,0.0,0.0,27.0,46.0,10.0,10.0,13.0,5.0,10.0,11.0,8.0,8.0,6.0,5.0,7.0,6.0,10.0,6.0,5.0,7.0,6.0
2010292,北行,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010290,北行,0.0,0.0,11.0,10.0,8.0,5.0,3.0,6.0,5.0,3.0,6.0,4.0,6.0,7.0,9.0,23.0,18.0,39.0,33.0,19.0,35.0,41.0,35.0,31.0,28.0,34.0,2.0,0.0,0.0,0.0,46.0,104.0,29.0,42.0,33.0,36.0,26.0,27.0,20.0,24.0,29.0,22.0,24.0,24.0,31.0,26.0,25.0,15.0,21.0
2010294,北行,113.874447,22.562682,2.0,1.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,2.0,4.0,3.0,4.0,5.0,6.0,8.0,5.0,5.0,8.0,4.0,0.0,0.0,0.0,0.0,12.0,15.0,4.0,4.0,5.0,8.0,9.0,13.0,16.0,7.0,2.0,4.0,3.0,0.0,4.0,1.0,3.0,1.0,2.0
2010293,南行,113.873464,22.562044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010289,南行,0.0,0.0,11.0,16.0,5.0,6.0,5.0,3.0,5.0,4.0,3.0,6.0,6.0,8.0,14.0,12.0,25.0,19.0,24.0,30.0,31.0,26.0,30.0,42.0,33.0,19.0,1.0,0.0,0.0,0.0,48.0,135.0,39.0,33.0,34.0,27.0,25.0,36.0,31.0,31.0,30.0,27.0,34.0,19.0,18.0,23.0,17.0,16.0,12.0
2010311,东行,113.956427,22.686497,4.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,4.0,4.0,6.0,11.0,8.0,10.0,10.0,6.0,21.0,13.0,14.0,8.0,19.0,3.0,0.0,0.0,0.0,18.0,52.0,20.0,13.0,5.0,8.0,15.0,18.0,13.0,12.0,15.0,12.0,13.0,8.0,11.0,8.0,6.0,8.0,8.0
2010307,北行,113.932457,22.620792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010282,西行,0.0,0.0,2.0,1.0,1.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,9.0,9.0,9.0,3.0,13.0,13.0,10.0,14.0,14.0,15.0,1.0,0.0,0.0,0.0,13.0,41.0,6.0,13.0,13.0,14.0,14.0,15.0,12.0,14.0,12.0,6.0,15.0,6.0,7.0,3.0,4.0,7.0,4.0
2010281,东行,0.0,0.0,2.0,3.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,7.0,14.0,22.0,14.0,7.0,14.0,12.0,14.0,11.0,5.0,1.0,0.0,0.0,0.0,16.0,58.0,11.0,12.0,16.0,9.0,17.0,8.0,11.0,13.0,9.0,6.0,5.0,2.0,4.0,6.0,6.0,3.0,2.0
2010286,南行,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,4.0,2.0,5.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,0.0,6.0,21.0,3.0,2.0,7.0,3.0,7.0,8.0,3.0,4.0,5.0,3.0,3.0,2.0,3.0,1.0,1.0,0.0,2.0
2010285,北行,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,2.0,2.0,3.0,8.0,1.0,7.0,8.0,7.0,3.0,7.0,1.0,0.0,0.0,0.0,3.0,15.0,4.0,6.0,5.0,3.0,3.0,0.0,4.0,3.0,3.0,3.0,8.0,1.0,3.0,2.0,1.0,1.0,0.0
2010284,东行,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,2.0,4.0,2.0,4.0,4.0,2.0,4.0,4.0,5.0,2.0,2.0,0.0,0.0,0.0,0.0,4.0,17.0,6.0,4.0,5.0,2.0,2.0,2.0,5.0,6.0,1.0,3.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0
2010291,南行,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010288,北行,0.0,0.0,6.0,4.0,1.0,5.0,4.0,2.0,4.0,1.0,5.0,2.0,2.0,4.0,11.0,9.0,20.0,37.0,45.0,42.0,44.0,42.0,36.0,35.0,40.0,28.0,2.0,0.0,0.0,0.0,54.0,120.0,44.0,37.0,38.0,43.0,36.0,30.0,42.0,29.0,28.0,27.0,25.0,19.0,23.0,19.0,8.0,13.0,8.0
2010287,南行,0.0,0.0,6.0,3.0,6.0,2.0,0.0,2.0,1.0,3.0,1.0,5.0,3.0,5.0,12.0,5.0,14.0,11.0,17.0,17.0,21.0,34.0,25.0,22.0,22.0,25.0,1.0,0.0,0.0,0.0,26.0,102.0,31.0,26.0,40.0,32.0,39.0,27.0,25.0,20.0,24.0,20.0,13.0,16.0,11.0,9.0,5.0,7.0,5.0
2010136,西往东,113.899374,22.662057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010296,北行,113.922253,22.563274,2.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,8.0,5.0,6.0,6.0,3.0,11.0,7.0,3.0,6.0,1.0,0.0,0.0,0.0,10.0,20.0,7.0,7.0,7.0,3.0,5.0,6.0,5.0,2.0,6.0,6.0,5.0,0.0,2.0,2.0,4.0,3.0,2.0
2010280,东行,0.0,0.0,3.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,3.0,1.0,3.0,5.0,4.0,6.0,7.0,6.0,3.0,2.0,0.0,0.0,0.0,3.0,19.0,3.0,6.0,4.0,6.0,3.0,3.0,0.0,3.0,2.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0
2010279,西行,0.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,4.0,4.0,4.0,2.0,4.0,3.0,1.0,8.0,2.0,0.0,0.0,0.0,5.0,14.0,4.0,6.0,3.0,1.0,3.0,4.0,7.0,4.0,3.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0
2010129,北行,113.830233,22.594542,86.0,60.0,51.0,49.0,29.0,32.0,19.0,28.0,23.0,48.0,62.0,82.0,126.0,157.0,266.0,592.0,805.0,638.0,494.0,645.0,377.0,453.0,511.0,303.0,262.0,259.0,283.0,375.0,425.0,443.0,427.0,362.0,440.0,438.0,416.0,372.0,353.0,350.0,272.0,268.0,236.0,239.0,223.0,167.0,148.0,113.0,106.0
2010126,南行,113.835811,22.572292,90.0,79.0,82.0,67.0,44.0,37.0,36.0,37.0,33.0,37.0,21.0,46.0,61.0,116.0,175.0,263.0,346.0,362.0,251.0,481.0,285.0,450.0,330.0,286.0,270.0,253.0,217.0,298.0,366.0,345.0,458.0,385.0,533.0,534.0,576.0,614.0,648.0,481.0,352.0,301.0,289.0,234.0,226.0,202.0,167.0,121.0,95.0
2010283,西行,0.0,0.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,3.0,4.0,5.0,6.0,5.0,6.0,1.0,5.0,1.0,0.0,0.0,0.0,5.0,17.0,5.0,3.0,3.0,6.0,9.0,3.0,7.0,6.0,3.0,5.0,0.0,3.0,2.0,5.0,2.0,2.0,3.0
2010134,南行,113.807551,22.622011,289.0,280.0,238.0,233.0,168.0,136.0,96.0,103.0,113.0,197.0,213.0,311.0,319.0,328.0,355.0,406.0,388.0,390.0,475.0,494.0,527.0,546.0,518.0,548.0,91.0,0.0,0.0,0.0,1046.0,2304.0,583.0,577.0,584.0,618.0,598.0,522.0,532.0,536.0,445.0,417.0,380.0,362.0,284.0,294.0,346.0,289.0,256.0
2010295,南行,113.921817,22.563491,2.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,3.0,1.0,5.0,7.0,0.0,10.0,9.0,8.0,6.0,4.0,9.0,1.0,0.0,0.0,0.0,5.0,9.0,8.0,3.0,5.0,4.0,8.0,9.0,14.0,8.0,4.0,5.0,5.0,2.0,6.0,5.0,1.0,1.0,0.0
2010327,北行,0.0,0.0,7.0,4.0,4.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,7.0,5.0,12.0,11.0,12.0,14.0,9.0,11.0,19.0,19.0,20.0,4.0,0.0,0.0,0.0,19.0,52.0,14.0,17.0,13.0,20.0,17.0,16.0,7.0,14.0,10.0,15.0,9.0,19.0,9.0,7.0,5.0,5.0,6.0
2010326,南行,0.0,0.0,7.0,9.0,15.0,10.0,6.0,9.0,2.0,12.0,4.0,5.0,3.0,10.0,11.0,26.0,20.0,8.0,24.0,0.0,26.0,3.0,15.0,10.0,11.0,3.0,2.0,0.0,0.0,0.0,23.0,31.0,15.0,4.0,28.0,8.0,21.0,14.0,24.0,30.0,24.0,28.0,21.0,35.0,37.0,9.0,21.0,33.0,21.0
